date,WDS,FTI,EOG,KMI,BKR,TRGP,EQT,HAL,TTE,SU,TRP,E,PBA,EQNR,IMO,TS,XOM,CVX,COP,WMB,SLB,VLO,PSX,MPC,OKE,LNG,OXY,FANG,TPL,DVN,EXE,SHEL,ENB,BP,CNQ,CCJ,CVE,PBR
2007-12-04,,-0.06631747761226528,0.019426304108705217,,,,0.03608813937378628,0.010809292319108444,,-0.0886969037550897,0.01384838013293737,-0.14557654437289008,,,0.0016852829501758796,-0.1925456653181533,-0.1526781049588034,-0.15096199663621226,-0.07234210877695765,-0.051702938216855295,-0.016899209555532257,0.0481147968181552,,,0.04503252540786617,0.06722640090382231,-0.11801375708962175,,0.009838629560893198,0.014410952340927204,,-0.04451782852141357,0.04055630228157429,-0.04217597846199635,-0.07771920147717662,-0.06557310277143769,,-0.22323393700292365
2007-12-05,,-0.06559425013800153,0.019160175215999803,,,,0.036956854661376055,0.006933336479584423,,-0.09059445051551758,0.005025246760718964,-0.1432721140296714,,,5.289994738474051e-05,-0.1901693899166035,-0.15574216858228276,-0.15489023891107023,-0.0743149505176605,-0.05207792293716902,-0.01655800891027589,0.04711952515980327,,,0.03985741421502709,0.06375806569695612,-0.12035176239838266,,0.010144461261946932,0.013387081938146708,,-0.04622409704749056,0.043120589953991456,-0.04775213820640005,-0.08181278488726088,-0.0649399338953366,,-0.22394991375590606
2007-12-06,,-0.06408575645799604,0.03494838379570962,,,,0.04218297504760672,0.012798545465096409,,-0.08581998906183723,0.006900485972489797,-0.13754081263408321,,,0.003829208260947604,-0.1914624022844067,-0.14975470448235229,-0.14424544594671948,-0.06681397158607029,-0.051255089068070366,-0.007856888489311983,0.04852622286761569,,,0.04011005997360408,0.06571626009538671,-0.11399695568276255,,0.010331168254637287,0.028712091127089275,,-0.04072627522178484,0.039536487576520125,-0.04054396835193863,-0.07597507416623078,-0.0646986532767258,,-0.21327789053020935
2007-12-07,,-0.06741522156523794,0.030009515278599495,,,,0.04134943202171646,0.010082390199089804,,-0.08469365380839271,0.009166300707040909,-0.13846440574020422,,,0.005910600408773375,-0.1902518318169687,-0.14891458803673935,-0.1453175094890207,-0.06880604783880738,-0.050892743529867245,-0.014718005211350325,0.05024345911577389,,,0.040630977618308896,0.06504027101423043,-0.11498255280804934,,0.010536995639645434,0.026718251175009707,,-0.03923534358250544,0.03932748259520192,-0.034649727862215075,-0.07581672913662046,-0.0640563452848301,,-0.21255227767870816
2007-12-10,,-0.06664940876793778,0.02933020798646715,,,,0.0406265178918624,0.008450946675273331,,-0.08576534401766504,0.008874236292420404,-0.13781675148967404,,,0.006969142519186007,-0.19094180364836733,-0.15332184275072788,-0.1465294055468167,-0.07066556096627828,-0.05040521943845261,-0.01716153350552414,0.05063699987229113,,,0.041453162004261974,0.06561300610763199,-0.11517234232319741,,0.011730795395362082,0.026233031456842453,,-0.03708893925796433,0.04063229711690049,-0.03425582517279213,-0.0769019719344803,-0.06180320360279745,,-0.2118265279102918
2007-12-11,,-0.06581994917746775,0.028183644247037603,,,,0.03813139137840596,0.00687765586141862,,-0.08825934742939244,0.007829110302825189,-0.13513025007702634,,,0.00228152207414346,-0.1905578313028897,-0.15517181534743854,-0.14942781181605547,-0.07392115904573687,-0.05384000922265327,-0.021022085541079216,0.050293736856163736,,,0.04650108579093175,0.06689909810936343,-0.11246106197430626,,0.01303268462083124,0.022926384683311866,,-0.03559995406782421,0.03703541219315115,-0.03422500013465926,-0.08084715185532029,-0.0645550375257769,,-0.2101001783913555
2007-12-12,,-0.07028053051380172,0.023657854899079497,,,,0.033609110554876254,0.004868871450432274,,-0.0930165513908548,0.009558924348919437,-0.14385350270878172,,,-0.0046143124611389115,-0.19141316151140694,-0.16045528295481207,-0.15468206893991318,-0.0787651219940512,-0.06064656898188418,-0.02795713246366587,0.04821864830099773,,,0.039457478260281106,0.06340963862071082,-0.12308360095830592,,0.01608335108264044,0.006497082773590205,,-0.04136131528993953,0.03402898455020884,-0.03926128651567229,-0.08890329591045645,-0.057000115354745834,,-0.213809174493856
2007-12-13,,-0.07178282912312213,0.020708582771117916,,,,0.032649369859770065,0.004151545964613465,,-0.09344898556634543,0.010039744127427336,-0.1503177030655411,,,-0.005425328350509264,-0.19172734794351948,-0.15726747355788823,-0.14951631119161055,-0.0744721266627808,-0.05943382026049799,-0.030347085834304396,0.05000999407860685,,,0.044127977434064915,0.05341337504870795,-0.118796537846355,,0.018750916594353722,0.006320335761499791,,-0.0464114720642389,0.03545273719771659,-0.04513298543748964,-0.0879343048582118,-0.05397818933900257,,-0.21650565489208098
2007-12-14,,-0.07077080241021688,0.022778025701370268,,,,0.034503006780513094,0.005723680563704891,,-0.0920781256239771,0.010160771843891424,-0.1437409400588035,,,-0.005819373149056642,-0.19124691124000048,-0.16218692395640402,-0.15221695944497435,-0.07757213343651187,-0.06068088321036853,-0.027617681229410822,0.04844934632432292,,,0.03514532793858125,0.05239489369981626,-0.12151568191392079,,0.019358551660272224,0.006167577761275353,,-0.042090552204295764,0.03877764094873202,-0.041054956529392395,-0.08726606056065786,-0.05581031322531317,,-0.21426436362780268
2007-12-17,,-0.07116068091547785,0.025835939758685294,,,,0.042062208454576075,0.014823767951700928,,-0.09634506250189412,0.00873463212774963,-0.1371678179103369,,,-0.004963817373377052,-0.17770014192107023,-0.1615766161298356,-0.1489272253394459,-0.07542265466361837,-0.05597194459260521,-0.020044649472090805,0.04932883110347641,,,0.04000981233319485,0.05161044120325178,-0.11450290732303955,,0.024627116774978246,0.009794214380051498,,-0.03696873858094864,0.03289317537653635,-0.03657819869123264,-0.08658509944736713,-0.05586565455191265,,-0.20087354790029555
2007-12-18,,-0.061331492982404714,0.02993379965044909,,,,0.043698650004261985,0.020116670924750904,,-0.0950394627599511,0.008762508274265222,-0.1390232682169589,,,-0.0071289696743505266,-0.1794242299531963,-0.16041573210758797,-0.15079129004489605,-0.07844788675112932,-0.056803335956000296,-0.016613974351368875,0.050448426170064876,,,0.04012101636310447,0.051578010811195375,-0.12097097508985108,,-0.04142661345691885,0.016016084769961424,,-0.03839679111289562,0.030243228504674632,-0.03748611815314296,-0.08787208282114707,-0.05522902616810847,,-0.21045607942615713
2007-12-19,,-0.06422305466473345,0.01861971885659848,,,,0.03937722041964939,0.015776106223039488,,-0.09892947712013443,0.009422814975703587,-0.13808056085187168,,,-0.016672228443073773,-0.1737974659415032,-0.16968147928713398,-0.15721019538157427,-0.07653633499983928,-0.0643178011644533,-0.023692176217864708,0.0556837064164146,,,0.04058571840256785,0.04697160899889156,-0.11769875649619792,,-0.06531352109804503,0.0034398685597405465,,-0.03800745018400429,0.02835008476169129,-0.039081551013583675,-0.08942875175774209,-0.053738212441112106,,-0.20906542799005098
2007-12-20,,-0.05939392227678605,0.029413172027660524,,,,0.04404303659698823,0.01989322599799482,,-0.09403912406219153,0.010480755283586125,-0.13388901106934373,,,-0.01323030029507179,-0.16890958229795866,-0.16309177489468923,-0.15161425661807204,-0.07483334815538985,-0.05886738602499192,-0.02062568535573472,0.06518888330418277,,,0.0412763952245361,0.04284150037343446,-0.11336342608609476,,-0.06499226546379264,0.012782839925035408,,-0.030801407058639853,0.030120157233813807,-0.03342374806995491,-0.0888384306673778,-0.04316144928820558,,-0.2078589433961716
2007-12-21,,-0.05504260145746476,0.03495939136330785,,,,0.046320023782477716,0.0247915915495322,,-0.09254137456393323,0.009426907828031133,-0.13220208201197728,,,-0.010575773261534832,-0.1674694517501507,-0.15769029398579373,-0.1436557385500338,-0.07108986649750888,-0.05576091490193299,-0.021029435735869736,0.07230645480935265,,,0.041476731291280156,0.04176812380538522,-0.1080740564691669,,-0.06445693393273799,0.022877641043351712,,-0.01872300613861164,0.03055062386454507,-0.028000980146384285,-0.0885927630500893,-0.03278038564552199,,-0.20316273547363048
2007-12-24,,-0.05467186248844174,0.03508248763146752,,,,0.04516179513919445,0.02472420331670834,,-0.090891157542733,0.009636602582235634,-0.132059260027936,,,-0.006607820348531059,-0.16585644989558776,-0.1581496677264339,-0.14356802228982393,-0.07065617888473955,-0.05769624831835775,-0.019173694205107998,0.06848443723979339,,,0.043667223801372106,0.043110159132060004,-0.1025149152693521,,-0.0606910618372381,0.024461767904089087,,-0.016170754500603356,0.032789883734240514,-0.028144544429799086,-0.08774898663752523,-0.03333472373300527,,-0.1977894448449397
2007-12-26,,-0.05122347409296113,0.03417159677932224,,,,0.04418804303308664,0.024634625210202103,,-0.09170267028231074,0.018690603288894443,-0.1315844318717103,,,-0.008021838318087832,-0.16574654078790407,-0.15819872530003684,-0.1445160916273301,-0.07076908009508437,-0.057886515832792855,-0.019178994770325808,0.06536937849584498,,,0.04254980265010774,0.06391582624458907,-0.10167120397659839,,-0.06055245715340766,0.023284356995805163,,-0.014666937710441629,0.042179677372026075,-0.028207837760354442,-0.08791017755670143,-0.034977590307164845,,-0.19756200119325928
2007-12-27,,-0.05398785642271756,0.032189408003832,,,,0.04418128654903037,0.021084652895045356,,-0.09269204170333462,0.016286383433569952,-0.1306291633915706,,,-0.008354499856436803,-0.16720601617221084,-0.15960141769027655,-0.14445814719952868,-0.07022611862984351,-0.058221997251075415,-0.02456596611612309,0.06603649815398648,,,0.041668996074203685,0.07109873920355209,-0.10366564962720137,,-0.061026146047409004,0.022875744578618937,,-0.012016981483120737,0.0019089937246110804,-0.02774706456720228,-0.08723486751118073,-0.03714456923227547,,-0.19743999620177383
2007-12-28,,-0.05427417968981228,0.03244039598619793,,,,0.044175881065887684,0.02178476886689467,,-0.0919195177337532,0.012068162011008313,-0.12716437936130456,,,-0.006498386709007086,-0.16617223394922492,-0.16388497489056136,-0.14760851560463736,-0.07117699912214764,-0.05899149093105957,-0.023874808235848727,0.06473522421348869,,,0.0409531958014367,0.07408318574571453,-0.10201479562460729,,-0.060596292114006856,0.02336352958358133,,-0.01258811708612262,-0.011819145063066337,-0.028259329345526534,-0.08325654741682269,-0.040138700437149726,,-0.19867857740181127
2007-12-31,,-0.05742259390454564,0.028898312750369533,,,,0.043369746620761804,0.022009717721013265,,-0.09577109035447649,0.008096749755655679,-0.1322897707767973,,,-0.01314808979455458,-0.16533954961235336,-0.16772766728917093,-0.15109964338577622,-0.07232096101389004,-0.061430913677164606,-0.02337031971365494,0.06453164083174594,,,0.041106927589685864,0.07746775527968273,-0.100719313727717,,-0.07613261771526059,0.022880997845588075,,-0.012820845297775562,-0.015243370236793155,-0.027375630152074087,-0.08778070873345531,-0.041497757699863025,,-0.19937356679645324
2008-01-02,,-0.06002119124575637,0.022713506776840284,,,,0.039623610907563285,0.020305370836245687,,-0.0974905134301202,0.008004724427944936,-0.1382724740623479,,,-0.013194905572347254,-0.1647108234107655,-0.1661502191161268,-0.15052979975656422,-0.07048507012496796,-0.06036603439888663,-0.02507091555622329,0.06444598210689753,,,0.040339216455909356,0.08023542209187708,-0.10408065339956685,,-0.07840802343464738,0.014476027549193228,,-0.012001479376530901,-0.013208614480741123,-0.027949495776830202,-0.09046137316428277,-0.04458336453910025,,-0.20136633122238942
2008-01-03,,-0.052628322248305784,0.019465028458160383,,,,0.03131381824461061,0.018739247255487992,,-0.09926372477312131,0.007548975411997909,-0.13428921283605416,,,-0.013907405890664474,-0.16365763543838718,-0.17427307244576232,-0.15991234823468198,-0.08124639268646225,-0.06497294501742856,-0.025780492628087025,0.06645502750686842,,,0.04003393851783135,0.0841313252597615,-0.10558392495850497,,-0.07737886915519454,0.016832281387509834,,-0.011728407581896451,-0.012143243360531759,-0.02785236487087617,-0.08827388460575374,-0.04076128631048423,,-0.20249741343733546
2008-01-04,,-0.09411021293931328,0.006616811139342639,,,,0.028454370548746482,-0.0012540261881482716,,-0.15085237766571935,0.004816096332303336,-0.14086861775036752,,,-0.03138915086280693,-0.17501069666078103,-0.18940087831839203,-0.17215146508421367,-0.112019791327345,-0.07698278163477326,-0.04305679384792003,0.0792942292956714,,,0.03816909673541548,0.0797759262695029,-0.1283335680524445,,-0.07558283470461764,0.0008556532173324348,,-0.022565352839370344,-0.009665695463522405,-0.039128352116722935,-0.14334495424790736,-0.05120123960646446,,-0.19974586696859656
2008-01-07,,-0.09378455685441858,0.010421431928544951,,,,0.027480543207697893,0.004600311052648342,,-0.13067247808482416,-0.006785518792257104,-0.148298400179421,,,-0.04105608940535109,-0.16099337123910204,-0.18336231745166442,-0.16721844809913572,-0.09526527748698982,-0.07308898447630761,-0.03750574508825871,0.085235227336622,,,0.036010608893447156,0.07727811371015589,-0.12163806729464274,,-0.0758120691152702,0.011081916599031204,,-0.03975121179475887,-0.008053659877791294,-0.045473836080950854,-0.13414624513385737,-0.05362806319458196,,-0.19464031205062157
2008-01-08,,-0.09110445410735697,0.015408390855359107,,,,0.03353851969457108,0.011098131897590853,,-0.13112223304990225,0.0006353418955799841,-0.15558858575239723,,,-0.0355122963298596,-0.16005195423572371,-0.17947965425764512,-0.1636335385040499,-0.09330541074038952,-0.07378675738660045,-0.03746698781794722,0.08613993325316817,,,0.034585463684438295,0.071375519695979,-0.11542230622863847,,-0.07427718073757766,0.012988008980005563,,-0.06094223061608066,-0.008024548349757032,-0.05209982157732139,-0.13309899328763086,-0.052297200333404764,,-0.19623039411193646
2008-01-09,,-0.0874126527900035,0.006660872319556491,,,,0.03252745731463072,0.009233441022159594,,-0.13058339072056208,0.0062342865151470235,-0.16066441702415965,,,-0.0279772186267241,-0.15767410138494684,-0.18434042523123145,-0.16494839563159333,-0.0932038778196001,-0.0721555121916684,-0.039059426164383654,0.0884461887760486,,,0.02573207632796938,0.08466182849286395,-0.12292299315676831,,-0.07629389521633478,0.0030073587138608154,,-0.07329617604174911,-0.01402679258363564,-0.0490973309107497,-0.1334658258530724,-0.04750107529864622,,-0.193043399977154
2008-01-10,,-0.08833378087906975,0.003790574181179049,,,,0.03192917708467554,0.00607760194874372,,-0.1394850676810674,7.105852838914653e-06,-0.1654898882045187,,,-0.039699588792996794,-0.1465456208317462,-0.18707013068064146,-0.17219192436111336,-0.10741753778833944,-0.07519343433873765,-0.04425525286728818,0.08294386210896394,,,0.04483641777097701,0.08678554526042448,-0.1367776116463788,,-0.077268685954146,4.0415005055382035e-05,,-0.07943257787047868,-0.017934659722587214,-0.05665645525380603,-0.13774156867409612,-0.050399191236689726,,-0.1944784183496276
2008-01-11,,-0.08932382837781873,0.0015260913735613746,,,,0.031057527575370013,0.0074070811486903615,,-0.1348984086958315,0.0033080954720422543,-0.1645872769536392,,,-0.05009757619811075,-0.13636396016995603,-0.1874609250058037,-0.1742282432154096,-0.13191404651507826,-0.07416296114970024,-0.04059553836715479,0.07787036456099306,,,0.04048383412370124,0.08634188842956189,-0.1334227237537768,,-0.07768915652720057,-0.000557764583609208,,-0.07074748764201359,-0.014478220631297051,-0.05398460221959946,-0.1394075076625471,-0.05398835020922789,,-0.1936818629346833
2008-01-14,,-0.092499554978769,0.009939216799131803,,,,0.029965261846960852,0.007346031939878802,,-0.13621334716014666,0.0008477218040897928,-0.16958243285447083,,,-0.04741308506694072,-0.13824487449980943,-0.1887634270788748,-0.17039307593080397,-0.11338101238956796,-0.07934580093888459,-0.04273225937757215,0.07172774182097237,,,0.033312703756898314,0.08842284716248137,-0.13434379284320713,,-0.07010230877234194,-0.005193657621623383,,-0.07739698289628903,-0.015723686302538568,-0.05667577420234666,-0.13539674585242356,-0.05786236468858007,,-0.1933042721253614
2008-01-15,,-0.10418942530422853,-0.0017753881738631113,,,,0.03344060550937668,0.005085931871209165,,-0.12661278998789816,0.004112406698696708,-0.17360176692927898,,,-0.044332268429544984,-0.14253083616833623,-0.18490165894732985,-0.16617615198453883,-0.10649341781956032,-0.08597578658831886,-0.05063816791624705,0.07294975734763101,,,0.030640610642476127,0.06880037992470052,-0.14373794945674864,,-0.06275565662884043,-0.017136313738945263,,-0.0772441511207311,-0.016656551215860963,-0.034857889591165835,-0.13937926023275288,-0.062345330644889806,,-0.19149832062634337
2008-01-16,,-0.0648428218878779,0.007233682521013908,,,,0.0271813486330643,0.019571933798961938,,-0.08670132883619062,0.00933312032720382,-0.1442976801256371,,,-0.02516678020516699,-0.14763226529033036,-0.16936904655209245,-0.14771576081397864,-0.07580622295609148,-0.07686057278282292,-0.024472640894516933,0.09593508761607196,,,0.03076667461455562,0.06849538404532071,-0.12507642488795928,,-0.05777654905613359,0.004248451312587015,,-0.052962722248105214,-0.01727818616803195,-0.01194706643029099,-0.12197479959045256,-0.05135873356224983,,-0.1722058770781206
2008-01-17,,-0.052477233022593044,0.026885199936849194,,,,0.059563949058047155,0.03596176801575287,,-0.048007353971403564,0.017327327424836045,-0.12089491861510168,,,-0.009190914414050086,-0.1490570345622222,-0.14917424466090912,-0.12661432897886185,-0.03669518229903348,-0.0631565523541425,-0.009475363669944472,0.10589873615164526,,,0.030933414416159218,0.06803675045445184,-0.11400774262445032,,-0.05414926455099691,0.027216425520781892,,-0.03735750537683785,-0.01720280907440995,-0.0010757761333782467,-0.0981185175130263,-0.03933803642171049,,-0.15192595920697272
2008-01-18,,-0.04938399729171126,0.02342970488353703,,,,0.07320146080137069,0.058238309680295114,,-0.05148552728598031,0.028193735882039602,-0.12189194771747928,,,-0.011266515520970534,-0.14435734451609414,-0.15277364487734085,-0.13103108404198793,-0.024879104349126185,-0.05862011926701676,0.010078705459882405,0.09655529526044765,,,0.035682805968682355,0.07787545894238554,-0.11001142050747326,,-0.06228241801197422,0.019323106707120823,,-0.032839711435281055,-0.012623411216543765,-0.005295128505892004,-0.10091943412152224,-0.038561797145753675,,-0.15247818674014435
2008-01-22,,-0.0477224367665909,0.01913236125973566,,,,0.07950763659782183,0.06529385935374377,,-0.05496833756968145,0.03579307723489446,-0.11933508250409681,,,-0.00298270781869407,-0.1404521063937583,-0.1558833969694951,-0.12926357320861687,-0.018683802985977487,-0.06084194487877685,0.02153324355423156,0.08409713216647101,,,0.038959386076043274,0.06659312026948279,-0.10204031503654831,,-0.07116085922299636,0.015764843064415546,,-0.024517905521749154,-0.013720977038583427,-0.009638204013515617,-0.10111337385785703,-0.029862052405933835,,-0.15071939061223022
2008-01-23,,-0.04480044678738292,0.021107981198106834,,,,0.08033762950582157,0.06784997821656685,,-0.03680278853277737,0.035528855845454684,-0.08895650370331688,,,0.020936422698220245,-0.13521046419182117,-0.1580654871610925,-0.12483422148058435,-0.01783366992509335,-0.06170355862598689,0.010263835868176618,0.08010449845149628,,,0.04100052845899015,0.06304526855774373,-0.08996331641769681,,-0.07933792399750722,0.016165173635931274,,0.01126573943509909,-0.013203565755675818,0.009293814313391165,-0.08551513218571537,-0.019425818252364276,,-0.14906941732790094
2008-01-24,,-0.04836655064407557,0.01786378365274888,,,,0.07877656073005508,0.06152259574063234,,-0.05360024326202805,0.03834454519045829,-0.10226640028227453,,,0.009984869040130224,-0.12861888857859108,-0.15324267407228914,-0.1246097280887296,-0.01718008995212327,-0.06284442644059145,0.007939918647538229,0.07777669643564056,,,0.03916195511187562,0.06293895136932082,-0.0986857489391914,,-0.0750293074608868,0.014868923287035787,,-0.03807249003695008,-0.013663072821211765,-0.0024651259276259004,-0.11013730809840958,-0.020486708146070905,,-0.14733805924744936
2008-01-25,,-0.05106603435098953,0.007672087926300672,,,,0.07849878925415464,0.0717548061708334,,-0.05655222014328294,0.03722897930003687,-0.10876511860430664,,,0.015896189422797444,-0.13221542853669477,-0.1627501099619182,-0.13324205148585452,-0.01648667531018153,-0.06381430378190925,0.00933422398475947,0.07404312413285015,,,0.0409628180471246,0.06171114105267894,-0.09663158338839672,,-0.07706732949058763,0.0161562538160478,,-0.04971318815127126,-0.012819598044622045,-0.006730480337844288,-0.1055951666727442,-0.021899515888477397,,-0.14411601125310913
2008-01-28,,-0.05140638927292504,0.00761736419652457,,,,0.07855356741276026,0.07169723925248808,,-0.05218512206728301,0.041405703830426084,-0.11394525939993173,,,0.015207198890428491,-0.13381126583384012,-0.16766223766397104,-0.13802496099098555,-0.014957285514045529,-0.06501568126408595,0.003586071407842035,0.07537612759734506,,,0.03896944147040764,0.06028276568092878,-0.09515082807903527,,-0.08078343551708123,0.013650450977913451,,-0.0487083752595027,-0.010932438070750885,-0.006561567212827721,-0.10439573726392566,-0.02192822344287917,,-0.1399706761955615
2008-01-29,,-0.05187985011488977,0.007455108580524613,,,,0.08380752309491608,0.06833732983715976,,-0.04935537284320392,0.04688436265619451,-0.1144897387933285,,,0.014296681707459612,-0.11432069171393827,-0.1676775687238747,-0.13864345595822047,-0.004150669810579713,-0.06528089761689711,0.002251649678079709,0.07717096430146271,,,0.04109280415816875,0.059232759191950125,-0.09621412688755938,,-0.08266192583091707,0.011576612733968528,,-0.04820660813864125,-0.004814180468743131,-0.006079850880154253,-0.10390484626861445,-0.022279167767815997,,-0.14199122411718426
2008-01-30,,-0.045108037384152075,0.01176615568187528,,,,0.09404305863774809,0.07102294949067621,,-0.043861396131477354,0.045667825833222826,-0.11237200954616827,,,0.01617314127764095,-0.12197653300820806,-0.16645616300750088,-0.13945723983093772,1.3467508050318881e-05,-0.06420690999053409,0.007086814488523482,0.055593874290495664,,,0.03972915044290479,0.05963273968327511,-0.0909270785430357,,-0.08230486795545928,0.011392560602959501,,-0.043913985297988956,-0.005205464365244936,-0.00341870564529919,-0.09981956718594732,-0.0223899926998988,,-0.14030588735381397
2008-01-31,,-0.03281740906673566,0.004993681065071653,,,,0.1084232434884701,0.06802038787003897,,-0.04383654273116522,0.045751309809887196,-0.11628789032279584,,,0.014984105116308495,-0.12113678521136051,-0.16503586499162115,-0.13880280285497354,-0.0006383276022597558,-0.0645653198859484,0.008935687852169114,0.055452652567423155,,,0.03925521182092909,0.05677793528264051,-0.09284064642080889,,-0.08514930722706246,0.013931066416909409,,-0.04281104613554816,-0.005009632095077363,-0.011685258217847596,-0.10130412531819874,-0.021890255750250533,,-0.14101828735591984
2008-02-01,,-0.037943657060032984,0.0063002008108128255,,,,0.10326114976985475,0.06838492797316915,,-0.04387628344355514,0.04959714868371078,-0.11592418502828591,,,0.012898983385638099,-0.12404782076170777,-0.16529107375716698,-0.13796924859162732,-0.002245517926001074,-0.06483845161067316,0.007199176152713075,0.05163782572154138,,,0.0472821935125884,0.060382809253698544,-0.09667197248116621,,-0.0894543101656636,0.01641257246331456,,-0.04194317904156082,0.00469832200071123,-0.009408744531890037,-0.10185666329040412,-0.02186323213884447,,-0.14054640367015117
2008-02-04,,-0.03943433910353395,0.011118104583286853,,,,0.0997110401209511,0.07483182333160145,,-0.04186843791467956,0.04862899394020723,-0.11463904659635658,,,0.026388634187168893,-0.1210443808905817,-0.16597364402205286,-0.1349610421126796,-0.00232839018367972,-0.062922618384767,0.008980651938895369,0.050439959795847394,,,0.05259778470983244,0.060208945198675756,-0.09746984291939552,,-0.0960960920433618,0.017817952605964534,,-0.032867932947543914,0.011312098277294113,-0.00905257358968533,-0.09717954297763098,-0.02222823063063025,,-0.14022010984206415
2008-02-05,,-0.03484303661056477,0.002866042644828162,,,,0.08729447322059972,0.06596004459648297,,-0.04888723545266336,0.05153755148811496,-0.12349215993715468,,,0.021524060008370913,-0.1252123540957156,-0.15938914300390775,-0.13130042676397774,0.0033895544934986234,-0.06589805344999711,0.00668004589697732,0.051068271733209006,,,0.040392726582083836,0.05967851733002492,-0.09507650622123923,,-0.08903921807287402,0.015225943189230564,,-0.0311975300023814,0.008130575123461327,-0.009638497473603843,-0.1065849194732379,-0.025412951312124392,,-0.13999600875447624
2008-02-06,,-0.03424194775081015,-0.00042896921118422947,,,,0.08848985304727834,0.07107499821646733,,-0.041699884789219877,0.04939790543524684,-0.12128028411918956,,,0.020302915940315212,-0.11011558332742817,-0.1513033590669595,-0.1155648565150202,0.02700728190286742,-0.0649400217675587,0.013441626125153865,0.05612267150768409,,,0.050591985509273935,0.07429911264618126,-0.08276170931513226,,-0.08724056578147142,0.006583910912732974,,-0.03474389729201772,0.00984182929921951,-0.01029675218196669,-0.09186778996569045,-0.022937336835182776,,-0.1369750915149856
2008-02-07,,-0.03399254077680975,-0.001301140253863884,,,,0.08787873389938353,0.07025495202907013,,-0.04447897175866503,0.04534497567679376,-0.1214536528574172,,,0.020775102221118683,-0.1042868847018156,-0.15260711563756751,-0.123329324362204,0.019301052829557137,-0.0648866579285554,0.010409344984184906,0.05448718810612364,,,0.048258322999750886,0.07752496941461122,-0.08372452055975131,,-0.08817885314086574,0.009991379413440882,,-0.036725705723468505,0.010343102010463392,-0.01043408191831231,-0.08376394518225312,-0.023491063638493508,,-0.1390356321991569
2008-02-08,,-0.03390685965714441,0.011982636530365787,,,,0.08933504202531294,0.07078167516129617,,-0.04153852748862205,0.0437337900523452,-0.12149025624572347,,,0.021478373633034113,-0.10633734928854534,-0.15287170942441544,-0.11910553488096916,0.02222127344970562,-0.06474905268914653,0.012786865504964077,0.057770720750658366,,,0.048557526272262924,0.07745194382735478,-0.08246193167741128,,-0.0900339902946575,0.01344524292522139,,-0.03865506629968063,0.010795601820192862,-0.014619131713696665,-0.08990765267247099,-0.020863312219359553,,-0.13923971883540442
2008-02-11,,-0.022397254976855605,0.03480847757884519,,,,0.09547530783346282,0.07185357264390858,,-0.03613826360393523,0.043642219307688405,-0.12057844461298393,,,0.023865684331027683,-0.1074066201496642,-0.15282935848529952,-0.1160087447101443,0.025096384042733177,-0.05370711031398936,0.019875031656471323,0.05918064529541369,,,0.049576644592253326,0.08648075744180574,-0.07492029183251667,,-0.09475750821451585,0.02291700338225067,,-0.03717072262514558,0.010179549338168448,-0.011585691747496905,-0.08854694601152403,-0.020639609367472354,,-0.13945312198047777
2008-02-12,,-0.021363427353566507,0.030263075938365896,,,,0.08580988620992062,0.07171260878877689,,-0.03741888648632626,0.04414323489334074,-0.11945840953333117,,,0.024488532427710843,-0.10947632043719295,-0.14889486572518038,-0.11556435312111428,0.023015834013594378,-0.05891090635865912,0.022461520348764617,0.05813789525372921,,,0.047803974404030634,0.07793352259905574,-0.07865359966295074,,-0.09273309691000399,0.008658164626153254,,-0.035927846743199876,0.013591396425986889,-0.012185483962749887,-0.08851968992751451,-0.021594246664215184,,-0.14164651566660819
2008-02-13,,-0.02047723391125112,0.03151926755849784,,,,0.08454400223743072,0.07418363764181071,,-0.03501466813518188,0.04598185101123863,-0.11142664692915162,,,0.028272850360114198,-0.1072588358272164,-0.1444021453722913,-0.11123075396182326,0.023538960230632996,-0.060548403924290145,0.02790306198088257,0.05329527840535331,,,0.047144584558923806,0.07868271541636077,-0.07866436710146235,,-0.09052709690367622,0.006725986516299662,,-0.021801336916072157,0.014512462382698835,-0.0058396274643087,-0.08613267912740274,-0.008963501428647321,,-0.14221147313638355
2008-02-14,,-0.02270684780625742,0.023870805805907586,,,,0.08477624559878214,0.07562424051536627,,-0.03198899159695584,0.045689137570830624,-0.10915484372639761,,,0.03336978708639376,-0.10768479431103942,-0.14458069250776562,-0.10802591841009708,0.024202674025590776,-0.060970874473888624,0.02431826729367099,0.050959843952004535,,,0.0464282700483459,0.07921853787616537,-0.07665103718979237,,-0.08941928377471497,0.007304449899187534,,-0.025450964708822396,0.013608107312471538,-0.007701477549408664,-0.08623558045146569,-0.002517388825301723,,-0.1427176421111932
2008-02-15,,-0.02052747535880928,0.03004633086958878,,,,0.08359382988570521,0.0758119836004783,,-0.030448722425824748,0.04670110312409214,-0.10620697969585563,,,0.029600866317794086,-0.1076240604255845,-0.14450565008986693,-0.10735239333039683,0.024664308452882144,-0.06120886065879379,0.02422532651291932,0.05160328135907539,,,0.046477481119992343,0.0749088016768044,-0.07376009777080696,,-0.09043253268852595,0.0072751363203171155,,-0.02196063561832707,0.014983366155740249,-0.006444821109256157,-0.08483653106317673,-0.002358212574964722,,-0.14304378542431342
